frame_number,detection_id,tracking_id,manual_timestamp,wall_time_iso,overlay_time,overlay_date,overlay_gps,overlay_accel_g,overlay_gyro_deg_s,overlay_ok,overlay_conf,overlay_ms,class,confidence,bbox_x,bbox_y,bbox_w,bbox_h,position,distance_m
1518,1.0,83.0,16:54:09.700,2025-09-03T00:31:20.711525,,,,,,False,0.0,443.5,car,0.672,0.6,272.4,241.6,137.1,left,29.6
1518,2.0,85.0,16:54:09.700,2025-09-03T00:31:20.711525,,,,,,False,0.0,443.5,bus,0.66,688.7,214.1,137.1,147.7,center,58.6
1519,1.0,83.0,16:54:09.800,2025-09-03T00:31:21.435025,,,,,,False,0.0,439.0,car,0.671,0.9,274.9,219.5,163.6,left,24.8
1519,2.0,85.0,16:54:09.800,2025-09-03T00:31:21.435025,,,,,,False,0.0,439.0,bus,0.661,703.6,215.4,151.0,168.2,center,51.4
1520,1.0,83.0,16:54:09.900,2025-09-03T00:31:22.154336,,,,,,False,0.0,446.3,car,0.698,1.7,275.7,198.8,189.8,left,21.4
1520,2.0,85.0,16:54:09.900,2025-09-03T00:31:22.154336,,,,,,False,0.0,446.3,bus,0.612,727.0,222.8,169.2,185.6,center,46.6
1520,3.0,85.0,16:54:09.900,2025-09-03T00:31:22.154336,,,,,,False,0.0,446.3,truck,0.545,737.5,226.4,171.2,191.5,center,49.4
1520,4.0,85.0,16:54:09.900,2025-09-03T00:31:22.154336,,,,,,False,0.0,446.3,person,0.465,741.3,228.9,172.4,189.7,center,24.2
1521,1.0,83.0,16:54:10.000,2025-09-03T00:31:22.876755,,,,,,False,0.0,448.8,car,0.726,0.5,278.0,183.6,227.0,left,17.9
1521,2.0,85.0,16:54:10.000,2025-09-03T00:31:22.876755,,,,,,False,0.0,448.8,bus,0.484,767.7,234.6,182.6,206.7,right,41.9
1522,1.0,83.0,16:54:10.100,2025-09-03T00:31:23.600621,,,,,,False,0.0,440.4,car,0.747,0.8,279.4,161.5,231.9,left,17.5
1522,2.0,85.0,16:54:10.100,2025-09-03T00:31:23.600621,,,,,,False,0.0,440.4,truck,0.457,793.1,221.6,221.4,246.1,right,38.5
1523,1.0,83.0,16:54:10.200,2025-09-03T00:31:24.318628,,,,,,False,0.0,446.4,car,0.766,0.3,279.8,124.0,228.5,left,17.8
1523,2.0,85.0,16:54:10.200,2025-09-03T00:31:24.318628,,,,,,False,0.0,446.4,truck,0.488,823.1,217.0,273.6,282.4,right,33.5
1524,1.0,85.0,16:54:10.300,2025-09-03T00:31:25.047861,,,,,,False,0.0,452.4,truck,0.531,878.3,191.1,341.1,347.2,right,27.3
1525,,,16:54:10.400,2025-09-03T00:31:25.773075,,,,,,False,0.0,448.5,,,,,,,,
1526,,,16:54:10.500,2025-09-03T00:31:26.490203,,,,,,False,0.0,448.8,,,,,,,,
1527,,,16:54:10.600,2025-09-03T00:31:27.218631,,,,,,False,0.0,434.8,,,,,,,,
1528,,,16:54:10.700,2025-09-03T00:31:27.919806,,,,,,False,0.0,457.4,,,,,,,,
1529,,,16:54:10.800,2025-09-03T00:31:28.646070,,,,,,False,0.0,599.3,,,,,,,,
1530,,,16:54:10.900,2025-09-03T00:31:29.517910,,,,,,False,0.0,597.9,,,,,,,,
1531,,,16:54:11.000,2025-09-03T00:31:30.401448,,,,,,False,0.0,518.1,,,,,,,,
1532,,,16:54:11.100,2025-09-03T00:31:31.193289,,,,,,False,0.0,444.0,,,,,,,,
1533,,,16:54:11.200,2025-09-03T00:31:31.914201,,,,,,False,0.0,454.0,,,,,,,,
1534,,,16:54:11.300,2025-09-03T00:31:32.648309,,,,,,False,0.0,445.2,,,,,,,,
1535,,,16:54:11.400,2025-09-03T00:31:33.365105,,,,,,False,0.0,450.1,,,,,,,,
1536,,,16:54:11.500,2025-09-03T00:31:34.091572,,,,,,False,0.0,451.0,,,,,,,,
1537,,,16:54:11.600,2025-09-03T00:31:34.811020,,,,,,False,0.0,415.3,,,,,,,,
1538,,,16:54:11.700,2025-09-03T00:31:35.494000,,,,,,False,0.0,564.2,,,,,,,,
1539,,,16:54:11.800,2025-09-03T00:31:36.329362,,,,,,False,0.0,584.3,,,,,,,,
1540,,,16:54:11.900,2025-09-03T00:31:37.196715,,,,,,False,0.0,444.0,,,,,,,,
1541,,,16:54:12.000,2025-09-03T00:31:37.919483,,,,,,False,0.0,448.5,,,,,,,,
1542,,,16:54:12.100,2025-09-03T00:31:38.648036,,,,,,False,0.0,517.1,,,,,,,,
1543,,,16:54:12.200,2025-09-03T00:31:39.446926,,,,,,False,0.0,450.7,,,,,,,,
1544,,,16:54:12.300,2025-09-03T00:31:40.183753,,,,,,False,0.0,558.6,,,,,,,,
1545,,,16:54:12.400,2025-09-03T00:31:41.009074,,,,,,False,0.0,446.4,,,,,,,,
1546,1.0,86.0,16:54:12.500,2025-09-03T00:31:41.738266,,,,,,False,0.0,561.4,car,0.516,319.0,282.0,75.0,51.0,left,79.5
1547,1.0,86.0,16:54:12.600,2025-09-03T00:31:42.575486,,,,,,False,0.0,566.5,car,0.468,321.1,283.4,76.4,55.9,left,72.6
1548,1.0,86.0,16:54:12.700,2025-09-03T00:31:43.420022,,,,,,False,0.0,631.0,car,0.474,328.0,289.4,81.0,58.8,left,69.0
1549,1.0,86.0,16:54:12.800,2025-09-03T00:31:44.328228,,,,,,False,0.0,494.4,car,0.488,329.4,289.8,84.5,61.0,left,66.5
1550,1.0,86.0,16:54:12.900,2025-09-03T00:31:45.110557,,,,,,False,0.0,572.0,car,0.522,320.0,289.2,87.7,57.5,left,70.5
1551,1.0,86.0,16:54:13.000,2025-09-03T00:31:45.952107,,,,,,False,0.0,455.3,car,0.56,316.5,291.9,87.9,57.9,left,70.1
1552,1.0,86.0,16:54:13.100,2025-09-03T00:31:46.683337,,,,,,False,0.0,551.3,car,0.629,310.6,287.8,87.3,59.4,left,68.3
1553,1.0,86.0,16:54:13.200,2025-09-03T00:31:47.514961,,,,,,False,0.0,533.5,car,0.686,310.2,287.9,86.4,66.1,left,61.4
1554,1.0,86.0,16:54:13.300,2025-09-03T00:31:48.332616,,,,,,False,0.0,448.0,car,0.728,307.2,288.0,88.2,63.2,left,64.1
1555,1.0,86.0,16:54:13.400,2025-09-03T00:31:49.055334,,,,,,False,0.0,405.2,car,0.743,304.3,292.2,90.9,63.8,left,63.6
1556,1.0,86.0,16:54:13.500,2025-09-03T00:31:49.761993,,,,,,False,0.0,610.2,car,0.752,301.3,290.0,93.8,68.1,left,59.5
1557,1.0,86.0,16:54:13.600,2025-09-03T00:31:50.642443,,,,,,False,0.0,442.0,car,0.744,299.7,285.8,95.3,68.0,left,59.6
1558,1.0,86.0,16:54:13.700,2025-09-03T00:31:51.368634,,,,,,False,0.0,456.4,car,0.743,292.9,293.6,99.3,72.2,left,56.2
1559,1.0,86.0,16:54:13.800,2025-09-03T00:31:52.095627,,,,,,False,0.0,445.4,car,0.747,290.9,291.1,100.5,72.1,left,56.3
1560,1.0,86.0,16:54:13.900,2025-09-03T00:31:52.823082,,,,,,False,0.0,443.7,car,0.752,279.1,296.6,100.8,76.9,left,52.7
1561,1.0,86.0,16:54:14.000,2025-09-03T00:31:53.540972,,,,,,False,0.0,443.8,car,0.75,269.2,295.5,105.2,81.9,left,49.5
1562,1.0,86.0,16:54:14.100,2025-09-03T00:31:54.262256,,,,,,False,0.0,447.2,car,0.765,260.0,289.5,109.9,82.0,left,49.5
1563,1.0,86.0,16:54:14.200,2025-09-03T00:31:54.985357,,,,,,False,0.0,448.3,car,0.769,244.6,289.9,112.8,86.2,left,47.1
1564,1.0,86.0,16:54:14.300,2025-09-03T00:31:55.715594,,,,,,False,0.0,444.4,car,0.776,224.6,281.6,122.0,91.0,left,44.6
1565,1.0,86.0,16:54:14.400,2025-09-03T00:31:56.437729,,,,,,False,0.0,446.6,car,0.784,205.3,276.3,131.1,93.8,left,43.2
1566,1.0,86.0,16:54:14.500,2025-09-03T00:31:57.168736,,,,,,False,0.0,484.9,car,0.804,193.9,276.1,140.1,98.8,left,41.0
1567,1.0,86.0,16:54:14.600,2025-09-03T00:31:57.923924,,,,,,False,0.0,442.9,car,0.806,182.8,271.8,147.0,106.0,left,38.3
1568,1.0,86.0,16:54:14.700,2025-09-03T00:31:58.646766,,,,,,False,0.0,452.7,car,0.815,173.1,272.6,149.8,107.4,left,37.8
1569,1.0,86.0,16:54:14.800,2025-09-03T00:31:59.384908,,,,,,False,0.0,452.7,car,0.824,161.8,275.7,153.4,109.2,left,37.1
1570,1.0,86.0,16:54:14.900,2025-09-03T00:32:00.113399,,,,,,False,0.0,454.0,car,0.833,145.9,277.3,162.9,116.8,left,34.7
1571,1.0,86.0,16:54:15.000,2025-09-03T00:32:00.847259,,,,,,False,0.0,445.4,car,0.83,127.1,275.0,174.2,126.0,left,32.2
1572,1.0,86.0,16:54:15.100,2025-09-03T00:32:01.575393,,,,,,False,0.0,442.6,car,0.838,105.3,275.7,194.4,131.6,left,30.8
1573,1.0,86.0,16:54:15.200,2025-09-03T00:32:02.302302,,,,,,False,0.0,450.8,car,0.836,79.9,274.5,213.7,135.4,left,30.0
1574,1.0,86.0,16:54:15.300,2025-09-03T00:32:03.034648,,,,,,False,0.0,455.4,car,0.839,56.9,273.5,218.1,142.8,left,28.4
1575,1.0,86.0,16:54:15.400,2025-09-03T00:32:03.762313,,,,,,False,0.0,459.2,car,0.839,28.3,273.8,237.6,156.2,left,26.0
1576,1.0,86.0,16:54:15.500,2025-09-03T00:32:04.501465,,,,,,False,0.0,479.6,car,0.846,8.5,276.8,244.2,172.9,left,23.5
1577,1.0,86.0,16:54:15.600,2025-09-03T00:32:05.263570,,,,,,False,0.0,447.3,car,0.848,2.5,274.8,239.2,182.8,left,22.2
1578,1.0,86.0,16:54:15.700,2025-09-03T00:32:05.992391,,,,,,False,0.0,456.3,car,0.832,0.8,278.4,220.8,175.2,left,23.1
1578,2.0,86.0,16:54:15.700,2025-09-03T00:32:05.992391,,,,,,False,0.0,456.3,car,0.749,94.0,291.4,128.6,150.6,left,26.9
1579,1.0,86.0,16:54:15.800,2025-09-03T00:32:06.726930,,,,,,False,0.0,450.1,car,0.736,28.2,278.5,161.1,184.5,left,22.0
1579,2.0,86.0,16:54:15.800,2025-09-03T00:32:06.726930,,,,,,False,0.0,450.1,car,0.668,77.8,295.7,117.6,158.2,left,25.6
1580,1.0,86.0,16:54:15.900,2025-09-03T00:32:07.456741,,,,,,False,0.0,428.5,car,0.656,24.0,277.0,157.8,195.2,left,20.8
1581,1.0,86.0,16:54:16.000,2025-09-03T00:32:08.157001,,,,,,False,0.0,432.6,car,0.669,7.2,276.3,161.4,227.3,left,17.8
1582,1.0,86.0,16:54:16.100,2025-09-03T00:32:08.865123,,,,,,False,0.0,443.1,car,0.736,2.9,273.3,142.9,234.8,left,17.3
1583,1.0,86.0,16:54:16.200,2025-09-03T00:32:09.584658,,,,,,False,0.0,446.5,car,0.715,0.9,283.6,114.3,237.7,left,17.1
1584,,,16:54:16.300,2025-09-03T00:32:10.310108,,,,,,False,0.0,439.1,,,,,,,,
1585,,,16:54:16.400,2025-09-03T00:32:11.021662,,,,,,False,0.0,454.6,,,,,,,,
1586,,,16:54:16.500,2025-09-03T00:32:11.745438,,,,,,False,0.0,444.1,,,,,,,,
1587,,,16:54:16.600,2025-09-03T00:32:12.473655,,,,,,False,0.0,444.7,,,,,,,,
1588,,,16:54:16.700,2025-09-03T00:32:13.190710,,,,,,False,0.0,447.9,,,,,,,,
1589,,,16:54:16.800,2025-09-03T00:32:13.912639,,,,,,False,0.0,443.4,,,,,,,,
1590,,,16:54:16.900,2025-09-03T00:32:14.627456,,,,,,False,0.0,446.0,,,,,,,,
1591,,,16:54:17.000,2025-09-03T00:32:15.344821,,,,,,False,0.0,440.6,,,,,,,,
1592,,,16:54:17.100,2025-09-03T00:32:16.058528,,,,,,False,0.0,445.6,,,,,,,,
1593,,,16:54:17.200,2025-09-03T00:32:16.780678,,,,,,False,0.0,441.6,,,,,,,,
1594,,,16:54:17.300,2025-09-03T00:32:17.494493,,,,,,False,0.0,441.7,,,,,,,,
1595,,,16:54:17.400,2025-09-03T00:32:18.214262,,,,,,False,0.0,444.8,,,,,,,,
1596,,,16:54:17.500,2025-09-03T00:32:18.935659,,,,,,False,0.0,450.0,,,,,,,,
1597,,,16:54:17.600,2025-09-03T00:32:19.657648,,,,,,False,0.0,479.6,,,,,,,,
1598,,,16:54:17.700,2025-09-03T00:32:20.412230,,,,,,False,0.0,443.8,,,,,,,,
1599,,,16:54:17.800,2025-09-03T00:32:21.136561,,,,,,False,0.0,446.6,,,,,,,,
1600,,,16:54:17.900,2025-09-03T00:32:21.857489,,,,,,False,0.0,444.3,,,,,,,,
1601,,,16:54:18.000,2025-09-03T00:32:22.578992,,,,,,False,0.0,446.1,,,,,,,,
1602,,,16:54:18.100,2025-09-03T00:32:23.303824,,,,,,False,0.0,441.4,,,,,,,,
1603,,,16:54:18.200,2025-09-03T00:32:24.023310,,,,,,False,0.0,452.4,,,,,,,,
1604,,,16:54:18.300,2025-09-03T00:32:24.746907,,,,,,False,0.0,442.7,,,,,,,,
1605,1.0,87.0,16:54:18.400,2025-09-03T00:32:25.471980,,,,,,False,0.0,442.7,car,0.681,640.0,273.0,72.0,54.0,center,75.1
1606,1.0,87.0,16:54:18.500,2025-09-03T00:32:26.194885,,,,,,False,0.0,446.5,car,0.704,650.5,280.0,77.6,65.2,center,62.2
1607,1.0,87.0,16:54:18.600,2025-09-03T00:32:26.916494,,,,,,False,0.0,430.8,car,0.672,662.8,285.6,77.9,67.2,center,60.4
1608,1.0,87.0,16:54:18.700,2025-09-03T00:32:27.628245,,,,,,False,0.0,444.3,car,0.626,671.3,281.0,84.3,73.3,center,55.3
1609,1.0,87.0,16:54:18.800,2025-09-03T00:32:28.353402,,,,,,False,0.0,445.5,car,0.581,679.5,269.8,91.1,83.6,center,48.5
1610,1.0,87.0,16:54:18.900,2025-09-03T00:32:29.073551,,,,,,False,0.0,442.8,car,0.545,684.7,262.2,98.0,90.9,center,44.6
1611,1.0,87.0,16:54:19.000,2025-09-03T00:32:29.794051,,,,,,False,0.0,444.4,bus,0.487,695.4,256.5,103.6,99.4,center,87.1
1612,1.0,87.0,16:54:19.100,2025-09-03T00:32:30.519990,,,,,,False,0.0,442.5,truck,0.437,699.3,253.3,119.3,106.1,center,89.2
1613,1.0,87.0,16:54:19.200,2025-09-03T00:32:31.238744,,,,,,False,0.0,445.6,car,0.431,708.2,248.2,124.7,110.9,center,36.6
1613,2.0,87.0,16:54:19.200,2025-09-03T00:32:31.238744,,,,,,False,0.0,445.6,truck,0.427,712.3,246.0,126.3,113.1,center,83.7
1614,1.0,87.0,16:54:19.300,2025-09-03T00:32:31.954077,,,,,,False,0.0,440.8,truck,0.419,716.3,250.9,142.9,126.3,center,74.9
1614,2.0,87.0,16:54:19.300,2025-09-03T00:32:31.954077,,,,,,False,0.0,440.8,car,0.422,717.5,252.4,147.9,130.3,center,31.1
1615,1.0,87.0,16:54:19.400,2025-09-03T00:32:32.678685,,,,,,False,0.0,441.9,truck,0.423,729.0,246.5,165.5,142.7,center,66.3
1616,1.0,87.0,16:54:19.500,2025-09-03T00:32:33.398936,,,,,,False,0.0,445.2,truck,0.419,746.5,244.1,185.4,155.5,center,60.9
1617,1.0,87.0,16:54:19.600,2025-09-03T00:32:34.129859,,,,,,False,0.0,458.9,car,0.475,760.9,234.9,220.1,176.2,right,23.0
1618,1.0,87.0,16:54:19.700,2025-09-03T00:32:34.861403,,,,,,False,0.0,477.9,car,0.524,777.8,224.5,278.8,204.0,right,19.9
1619,1.0,87.0,16:54:19.800,2025-09-03T00:32:35.610296,,,,,,False,0.0,450.7,car,0.595,807.3,219.9,350.4,241.8,right,16.8
1620,1.0,87.0,16:54:19.900,2025-09-03T00:32:36.340607,,,,,,False,0.0,444.2,car,0.654,851.9,194.8,387.2,309.8,right,13.1
1621,1.0,87.0,16:54:20.000,2025-09-03T00:32:37.063725,,,,,,False,0.0,443.0,car,0.706,937.4,176.0,330.4,398.9,right,10.2
1622,,,16:54:20.100,2025-09-03T00:32:37.779180,,,,,,False,0.0,444.3,,,,,,,,
1623,,,16:54:20.200,2025-09-03T00:32:38.491399,,,,,,False,0.0,441.6,,,,,,,,
1624,,,16:54:20.300,2025-09-03T00:32:39.203356,,,,,,False,0.0,464.6,,,,,,,,
1625,,,16:54:20.400,2025-09-03T00:32:39.939646,,,,,,False,0.0,449.0,,,,,,,,
1626,,,16:54:20.500,2025-09-03T00:32:40.658818,,,,,,False,0.0,444.6,,,,,,,,
1627,,,16:54:20.600,2025-09-03T00:32:41.380610,,,,,,False,0.0,444.4,,,,,,,,
1628,,,16:54:20.700,2025-09-03T00:32:42.098407,,,,,,False,0.0,444.9,,,,,,,,
1629,,,16:54:20.800,2025-09-03T00:32:42.810786,,,,,,False,0.0,448.3,,,,,,,,
1630,,,16:54:20.900,2025-09-03T00:32:43.529468,,,,,,False,0.0,536.2,,,,,,,,
1631,,,16:54:21.000,2025-09-03T00:32:44.349511,,,,,,False,0.0,450.3,,,,,,,,
1632,,,16:54:21.100,2025-09-03T00:32:45.075357,,,,,,False,0.0,453.8,,,,,,,,
1633,,,16:54:21.200,2025-09-03T00:32:45.803585,,,,,,False,0.0,456.7,,,,,,,,
1634,,,16:54:21.300,2025-09-03T00:32:46.539996,,,,,,False,0.0,444.9,,,,,,,,
1635,,,16:54:21.400,2025-09-03T00:32:47.258849,,,,,,False,0.0,444.0,,,,,,,,
1636,,,16:54:21.500,2025-09-03T00:32:47.980413,,,,,,False,0.0,548.7,,,,,,,,
1637,,,16:54:21.600,2025-09-03T00:32:48.801806,,,,,,False,0.0,621.0,,,,,,,,
1638,,,16:54:21.700,2025-09-03T00:32:49.700449,,,,,,False,0.0,463.1,,,,,,,,
1639,,,16:54:21.800,2025-09-03T00:32:50.434990,,,,,,False,0.0,446.3,,,,,,,,
1640,,,16:54:21.900,2025-09-03T00:32:51.153664,,,,,,False,0.0,448.8,,,,,,,,
1641,,,16:54:22.000,2025-09-03T00:32:51.867736,,,,,,False,0.0,443.0,,,,,,,,
1642,,,16:54:22.100,2025-09-03T00:32:52.585506,,,,,,False,0.0,445.8,,,,,,,,
1643,,,16:54:22.200,2025-09-03T00:32:53.310606,,,,,,False,0.0,442.8,,,,,,,,
1644,,,16:54:22.300,2025-09-03T00:32:54.027596,,,,,,False,0.0,450.0,,,,,,,,
1645,,,16:54:22.400,2025-09-03T00:32:54.751307,,,,,,False,0.0,490.7,,,,,,,,
1646,,,16:54:22.500,2025-09-03T00:32:55.519290,,,,,,False,0.0,445.5,,,,,,,,
1647,,,16:54:22.600,2025-09-03T00:32:56.235028,,,,,,False,0.0,443.8,,,,,,,,
1648,,,16:54:22.700,2025-09-03T00:32:56.958918,,,,,,False,0.0,445.2,,,,,,,,
1649,,,16:54:22.800,2025-09-03T00:32:57.677740,,,,,,False,0.0,448.4,,,,,,,,
1650,,,16:54:22.900,2025-09-03T00:32:58.415366,,,,,,False,0.0,440.8,,,,,,,,
1651,,,16:54:23.000,2025-09-03T00:32:59.139876,,,,,,False,0.0,444.2,,,,,,,,
1652,,,16:54:23.100,2025-09-03T00:32:59.853203,,,,,,False,0.0,474.0,,,,,,,,
1653,,,16:54:23.200,2025-09-03T00:33:00.597672,,,,,,False,0.0,429.0,,,,,,,,
1654,,,16:54:23.300,2025-09-03T00:33:01.310807,,,,,,False,0.0,443.9,,,,,,,,
1655,,,16:54:23.400,2025-09-03T00:33:02.025565,,,,,,False,0.0,440.6,,,,,,,,
1656,,,16:54:23.500,2025-09-03T00:33:02.739635,,,,,,False,0.0,441.2,,,,,,,,
1657,,,16:54:23.600,2025-09-03T00:33:03.452951,,,,,,False,0.0,444.8,,,,,,,,
1658,,,16:54:23.700,2025-09-03T00:33:04.166460,,,,,,False,0.0,440.5,,,,,,,,
1659,,,16:54:23.800,2025-09-03T00:33:04.871723,,,,,,False,0.0,513.3,,,,,,,,
1660,,,16:54:23.900,2025-09-03T00:33:05.670147,,,,,,False,0.0,444.1,,,,,,,,
1661,,,16:54:24.000,2025-09-03T00:33:06.395505,,,,,,False,0.0,445.6,,,,,,,,
1662,,,16:54:24.100,2025-09-03T00:33:07.111457,,,,,,False,0.0,445.4,,,,,,,,
1663,,,16:54:24.200,2025-09-03T00:33:07.826057,,,,,,False,0.0,441.8,,,,,,,,
1664,,,16:54:24.300,2025-09-03T00:33:08.537930,,,,,,False,0.0,444.0,,,,,,,,
1665,,,16:54:24.400,2025-09-03T00:33:09.252473,,,,,,False,0.0,447.2,,,,,,,,
1666,,,16:54:24.500,2025-09-03T00:33:09.969812,,,,,,False,0.0,465.3,,,,,,,,
1667,,,16:54:24.600,2025-09-03T00:33:10.702648,,,,,,False,0.0,444.8,,,,,,,,
1668,,,16:54:24.700,2025-09-03T00:33:11.420135,,,,,,False,0.0,449.0,,,,,,,,
1669,,,16:54:24.800,2025-09-03T00:33:12.133277,,,,,,False,0.0,444.2,,,,,,,,
1670,,,16:54:24.900,2025-09-03T00:33:12.849673,,,,,,False,0.0,448.0,,,,,,,,
1671,,,16:54:25.000,2025-09-03T00:33:13.571720,,,,,,False,0.0,442.2,,,,,,,,
1672,,,16:54:25.100,2025-09-03T00:33:14.292326,,,,,,False,0.0,443.4,,,,,,,,
1673,,,16:54:25.200,2025-09-03T00:33:15.009737,,,,,,False,0.0,441.1,,,,,,,,
1674,,,16:54:25.300,2025-09-03T00:33:15.736953,,,,,,False,0.0,442.2,,,,,,,,
1675,,,16:54:25.400,2025-09-03T00:33:16.451119,,,,,,False,0.0,443.8,,,,,,,,
1676,,,16:54:25.500,2025-09-03T00:33:17.175957,,,,,,False,0.0,437.4,,,,,,,,
1677,,,16:54:25.600,2025-09-03T00:33:17.882960,,,,,,False,0.0,450.1,,,,,,,,
1678,,,16:54:25.700,2025-09-03T00:33:18.600080,,,,,,False,0.0,449.3,,,,,,,,
1679,,,16:54:25.800,2025-09-03T00:33:19.316819,,,,,,False,0.0,441.8,,,,,,,,
1680,,,16:54:25.900,2025-09-03T00:33:20.025000,,,,,,False,0.0,445.2,,,,,,,,
1681,,,16:54:26.000,2025-09-03T00:33:20.740928,,,,,,False,0.0,447.5,,,,,,,,
1682,,,16:54:26.100,2025-09-03T00:33:21.458538,,,,,,False,0.0,447.1,,,,,,,,
1683,,,16:54:26.200,2025-09-03T00:33:22.176457,,,,,,False,0.0,450.5,,,,,,,,
1684,,,16:54:26.300,2025-09-03T00:33:22.897225,,,,,,False,0.0,437.4,,,,,,,,
1685,,,16:54:26.400,2025-09-03T00:33:23.611928,,,,,,False,0.0,441.0,,,,,,,,
1686,,,16:54:26.500,2025-09-03T00:33:24.335967,,,,,,False,0.0,450.8,,,,,,,,
1687,,,16:54:26.600,2025-09-03T00:33:25.059373,,,,,,False,0.0,444.2,,,,,,,,
1688,,,16:54:26.700,2025-09-03T00:33:25.799560,,,,,,False,0.0,429.2,,,,,,,,
1689,,,16:54:26.800,2025-09-03T00:33:26.497725,,,,,,False,0.0,446.5,,,,,,,,
1690,,,16:54:26.900,2025-09-03T00:33:27.216583,,,,,,False,0.0,442.1,,,,,,,,
1691,,,16:54:27.000,2025-09-03T00:33:27.932532,,,,,,False,0.0,463.7,,,,,,,,
1692,,,16:54:27.100,2025-09-03T00:33:28.661087,,,,,,False,0.0,444.5,,,,,,,,
1693,,,16:54:27.200,2025-09-03T00:33:29.381430,,,,,,False,0.0,443.8,,,,,,,,
1694,,,16:54:27.300,2025-09-03T00:33:30.093579,,,,,,False,0.0,440.4,,,,,,,,
1695,,,16:54:27.400,2025-09-03T00:33:30.827335,,,,,,False,0.0,449.0,,,,,,,,
1696,,,16:54:27.500,2025-09-03T00:33:31.550480,,,,,,False,0.0,463.0,,,,,,,,
1697,,,16:54:27.600,2025-09-03T00:33:32.297517,,,,,,False,0.0,446.4,,,,,,,,
1698,,,16:54:27.700,2025-09-03T00:33:33.017696,,,,,,False,0.0,441.8,,,,,,,,
1699,,,16:54:27.800,2025-09-03T00:33:33.731065,,,,,,False,0.0,444.5,,,,,,,,
1700,,,16:54:27.900,2025-09-03T00:33:34.443472,,,,,,False,0.0,440.6,,,,,,,,
1701,,,16:54:28.000,2025-09-03T00:33:35.157839,,,,,,False,0.0,444.3,,,,,,,,
1702,,,16:54:28.100,2025-09-03T00:33:35.890319,,,,,,False,0.0,446.4,,,,,,,,
1703,,,16:54:28.200,2025-09-03T00:33:36.613617,,,,,,False,0.0,610.1,,,,,,,,
1704,,,16:54:28.300,2025-09-03T00:33:37.498281,,,,,,False,0.0,441.8,,,,,,,,
1705,,,16:54:28.400,2025-09-03T00:33:38.210645,,,,,,False,0.0,443.7,,,,,,,,
1706,,,16:54:28.500,2025-09-03T00:33:38.923848,,,,,,False,0.0,445.9,,,,,,,,
1707,,,16:54:28.600,2025-09-03T00:33:39.640598,,,,,,False,0.0,444.0,,,,,,,,
1708,,,16:54:28.700,2025-09-03T00:33:40.349899,,,,,,False,0.0,440.9,,,,,,,,
1709,,,16:54:28.800,2025-09-03T00:33:41.069985,,,,,,False,0.0,446.8,,,,,,,,
1710,,,16:54:28.900,2025-09-03T00:33:41.790206,,,,,,False,0.0,439.6,,,,,,,,
1711,,,16:54:29.000,2025-09-03T00:33:42.494350,,,,,,False,0.0,444.1,,,,,,,,
1712,,,16:54:29.100,2025-09-03T00:33:43.212148,,,,,,False,0.0,452.9,,,,,,,,
1713,,,16:54:29.200,2025-09-03T00:33:43.940358,,,,,,False,0.0,456.0,,,,,,,,
1714,,,16:54:29.300,2025-09-03T00:33:44.675012,,,,,,False,0.0,439.4,,,,,,,,
1715,,,16:54:29.400,2025-09-03T00:33:45.388080,,,,,,False,0.0,447.9,,,,,,,,
1716,,,16:54:29.500,2025-09-03T00:33:46.123209,,,,,,False,0.0,445.0,,,,,,,,
1717,,,16:54:29.600,2025-09-03T00:33:46.846050,,,,,,False,0.0,444.6,,,,,,,,
1718,,,16:54:29.700,2025-09-03T00:33:47.561830,,,,,,False,0.0,440.6,,,,,,,,
1719,,,16:54:29.800,2025-09-03T00:33:48.276088,,,,,,False,0.0,444.9,,,,,,,,
1720,,,16:54:29.900,2025-09-03T00:33:48.994027,,,,,,False,0.0,442.7,,,,,,,,
1721,,,16:54:30.000,2025-09-03T00:33:49.709594,,,,,,False,0.0,444.5,,,,,,,,
1722,,,16:54:30.100,2025-09-03T00:33:50.428684,,,,,,False,0.0,441.5,,,,,,,,
1723,,,16:54:30.200,2025-09-03T00:33:51.144808,,,,,,False,0.0,443.7,,,,,,,,
1724,,,16:54:30.300,2025-09-03T00:33:51.866213,,,,,,False,0.0,454.9,,,,,,,,
1725,,,16:54:30.400,2025-09-03T00:33:52.594200,,,,,,False,0.0,442.3,,,,,,,,
1726,,,16:54:30.500,2025-09-03T00:33:53.313434,,,,,,False,0.0,448.1,,,,,,,,
1727,,,16:54:30.600,2025-09-03T00:33:54.031809,,,,,,False,0.0,449.5,,,,,,,,
1728,,,16:54:30.700,2025-09-03T00:33:54.755213,,,,,,False,0.0,440.8,,,,,,,,
1729,,,16:54:30.800,2025-09-03T00:33:55.467329,,,,,,False,0.0,439.0,,,,,,,,
1730,,,16:54:30.900,2025-09-03T00:33:56.200730,,,,,,False,0.0,545.3,,,,,,,,
1731,,,16:54:31.000,2025-09-03T00:33:57.022170,,,,,,False,0.0,443.0,,,,,,,,
1732,,,16:54:31.100,2025-09-03T00:33:57.745706,,,,,,False,0.0,449.1,,,,,,,,
1733,,,16:54:31.200,2025-09-03T00:33:58.467538,,,,,,False,0.0,441.2,,,,,,,,
1734,,,16:54:31.300,2025-09-03T00:33:59.194138,,,,,,False,0.0,448.1,,,,,,,,
